name,P_AGN,P_CV,P_HM-STAR,P_HMXB,P_LM-STAR,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_HMXB,e_P_LM-STAR,e_P_YSO,P_NS+LMXB,e_P_NS+LMXB,Class,Class_prob,Class_prob_e,conf_flag,ra,dec,PU_X,significance,F_b,HR_hms,P_inter,P_intra,G,J,W3,cp_counts,CSC_flags,GLON,GLAT,PU_TeV,TeV_extent,HESS,true_Class
2CXO J180037.5-240251,0.0004518072289156,0.0366817269076305,0.017394578313253,0.0171636546184738,0.0380170682730923,0.8763052208835341,0.0026327444737971,0.0273881114844221,0.0155425798911006,0.0152009099270484,0.0277481261052185,0.0526885531306985,0.0139859437751003,0.016884261996379837,YSO,0.8763052208835341,0.0526885531306985,1.0,270.15641666666664,-24.047541666666667,0.72,8.27,1.7209231915382434e-14,0.7223313710768435,,0.964,,15.679,,3,,5.958516,-0.422026,18.98484,extent,J1800-240,
2CXO J180032.7-240305,0.0082078313253012,0.012043172690763,0.0486495983935742,0.0866616465863453,0.0044929718875502,0.8277309236947791,0.0121599878882701,0.0117626076303524,0.0511393672649619,0.0481708118101808,0.0073682021428092,0.0733849346303703,0.0122138554216867,0.012582446915205202,YSO,0.8277309236947791,0.0733849346303703,1.0,270.1364166666666,-24.05165,0.72,8.5,2.885004343362373e-14,0.9334459626840741,,1.0,,17.94,,3,,5.958516,-0.422026,18.98484,extent,J1800-240,
2CXO J180030.7-240133,0.0158885542168674,0.1417871485943775,0.0028012048192771,0.005652610441767,0.0092218875502008,0.1608534136546184,0.0233272250096604,0.1213045458327943,0.0080628584874821,0.0105299669626272,0.0129095018899506,0.0805195104069469,0.6637951807228917,0.23772069172226196,NS+LMXB,0.6637951807228917,0.23772069172226196,0.0,270.1282916666666,-24.025944444444445,0.73,6.21,1.3946258911558554e-14,0.8695013608690801,,1.0,,,,0,,5.958516,-0.422026,18.98484,extent,J1800-240,
2CXO J180026.0-240506,0.0373443775100401,0.1311111111111111,0.0040461847389558,0.0073694779116465,0.0056124497991967,0.1494561579651941,0.0409123450611925,0.1197330612475287,0.0108365599087203,0.012893379241683,0.0096640246525407,0.0793698125454773,0.6650602409638554,0.2573745708967842,NS+LMXB,0.6650602409638554,0.2573745708967842,0.0,270.1084583333333,-24.08504444444444,0.75,6.68,1.485355077054073e-14,0.9454333020685022,,1.0,,,,0,,5.958516,-0.422026,18.98484,extent,J1800-240,
2CXO J180019.1-240801,0.0228062248995983,0.0103965863453815,0.0054016064257028,0.0020532128514056,0.0002309236947791,0.010652610441767,0.0515067600715768,0.0203096221568582,0.0108502533342223,0.0051923968109232,0.0017642136489656,0.0177142535010184,0.9484588353413653,0.24276672653587889,NS+LMXB,0.9484588353413653,0.24276672653587889,1.0,270.08,-24.133647222222223,0.76,20.2,1.580985092897333e-13,0.9734531426113888,,0.647,,,,0,extent,5.958516,-0.422026,18.98484,extent,J1800-240,
2CXO J180017.4-240746,0.0727259036144578,0.0340662650602409,0.0022791164658634,0.0102459839357429,0.0017168674698795,0.0497690763052208,0.0633533139117818,0.0432444451541405,0.0087037452588032,0.0140892608140803,0.0046553753041639,0.0408422247700961,0.8291967871485943,0.26430283755506323,NS+LMXB,0.8291967871485943,0.26430283755506323,1.0,270.0725833333333,-24.129691666666663,0.91,8.48,2.9565950150685065e-14,0.9844778470842137,,0.953,,,,0,,5.958516,-0.422026,18.98484,extent,J1800-240,
2CXO J180021.4-240402,0.0143624497991967,0.0009939759036144,0.1263269745649263,2.008032128514056e-05,0.0,0.019164156626506,0.0528420435206634,0.0062055222493645,0.1749968622635031,0.0004478854770777,0.0,0.0320491207538841,0.8391323627844712,0.26436173331470475,NS+LMXB,0.8391323627844712,0.26436173331470475,0.0,270.08916666666664,-24.06731388888889,0.73,7.84,1.6223239595111334e-14,0.8427859316227335,,,,,,0,,5.958516,-0.422026,18.98484,extent,J1800-240,
2CXO J180011.7-240428,0.0001004016064257,0.0071084337349397,0.1895582329317269,0.0386847389558232,0.1416867469879518,0.6211847389558234,0.0009974640404129,0.0111125936597112,0.0735489829088382,0.0342408995800692,0.0751171029850364,0.0943510072595229,0.0016767068273091002,0.00444782561611261,YSO,0.6211847389558234,0.0943510072595229,1.0,270.0488333333333,-24.074597222222224,0.88,6.08,1.618766001252267e-14,0.8767382053056602,,0.63,13.004021,8.164,6.367,9,,5.958516,-0.422026,18.98484,extent,J1800-240,
2CXO J180016.4-235445,0.0331777108433734,0.0011345381526104,0.0874949799196787,0.0006325301204819,0.0,0.0396653279785809,0.0734331648075238,0.0057779664562367,0.1145213985617636,0.0034874514494336,0.0,0.0463751314592199,0.8378949129852743,0.3457795847203082,NS+LMXB,0.8378949129852743,0.3457795847203082,0.0,270.0687083333333,-23.912741666666665,1.47,6.24,2.123982655786151e-14,0.9510517134925375,,,,,,0,extent,5.958516,-0.422026,18.98484,extent,J1800-240,
2CXO J180010.0-240129,0.0009638554216867,0.048328313253012,0.0829467871485943,0.0047289156626506,0.0060291164658634,0.0604317269076305,0.0151134636238264,0.0271926246571564,0.0401601840337791,0.0072310613654754,0.0079014123553028,0.0265213360098706,0.7965712851405622,0.1417120455843326,NS+LMXB,0.7965712851405622,0.1417120455843326,1.0,270.04183333333333,-24.024833333333333,0.78,11.39,4.0311588135341336e-14,0.845127007903486,,0.515,,15.009,,3,,5.958516,-0.422026,18.98484,extent,J1800-240,
2CXO J180009.3-235757,0.0005271084337349,0.1439257028112449,0.1394628514056224,0.0137751004016064,0.0325301204819277,0.4579367469879518,0.0022746733317379,0.052472538900853,0.0409870383421676,0.0126334334483317,0.0199036396354847,0.0694007734237835,0.2118423694779116,0.06537536957250599,YSO,0.4579367469879518,0.0694007734237835,0.0,270.038875,-23.965977777777777,1.13,6.31,9.797306508940492e-15,0.24585670563786424,,0.775,18.67815,14.582,10.5,9,,5.958516,-0.422026,18.98484,extent,J1800-240,
2CXO J180002.7-235514,0.0039457831325301,0.0543524096385542,0.2808383534136546,0.0128413654618473,0.1329969879518072,0.4480020080321285,0.0062601132079249,0.0305009647135818,0.0733739987554612,0.0123377484138146,0.04965336113825,0.0707740689814063,0.0670230923694778,0.0320764034456626,YSO,0.4480020080321285,0.0707740689814063,0.0,270.0113333333333,-23.92061388888889,1.92,7.81,1.327428673300708e-14,-0.760740440230002,,0.035,15.170235,12.523,9.605,9,,5.958516,-0.422026,18.98484,extent,J1800-240,
2CXO J175958.9-235600,0.0054618473895582,0.0046335341365461,0.0068591030789825,0.0022941767068273,0.0011345381526104,0.0182128514056224,0.0107688154936597,0.0276143804929585,0.0137345133219497,0.0062793276714091,0.0064867837721077,0.0201344444863991,0.9614039491298527,0.2980336802896841,NS+LMXB,0.9614039491298527,0.2980336802896841,1.0,269.9957083333333,-23.93357222222222,1.85,8.05,5.0418279372214415e-14,0.7267546827069806,,0.304,,,,0,,5.958516,-0.422026,18.98484,extent,J1800-240,
2CXO J185623.7+024650,0.000793172690763,0.013363453815261,0.024508032128514,0.4607128514056225,0.058785140562249,0.4262449799196787,0.0069364229536017,0.0162960188657611,0.021409126306062,0.1116022814355067,0.0485760039616758,0.1023893260812693,0.015592369477911601,0.015186073857852702,HMXB,0.4607128514056225,0.1116022814355067,0.0,284.098875,2.7806166666666665,0.87,10.86,9.234334559230745e-14,0.8432942471319308,,0.632,19.523256,13.814,,8,,36.060776,-0.060528,15.56826,extent,J1857+026,
2CXO J185637.0+024147,0.0399246987951807,0.0812098393574297,0.0014608433734939,0.0148694779116465,0.0011044176706827,0.0278514056224899,0.0443089808201026,0.0725734224894586,0.0052187787026566,0.0173837280851723,0.003619481148059,0.0272887409925212,0.8335793172690763,0.2725870236649671,NS+LMXB,0.8335793172690763,0.2725870236649671,1.0,284.1545,2.696452777777778,0.81,12.47,1.903722285494155e-13,0.9813814382179649,,0.944,,,,0,,36.060776,-0.060528,15.56826,extent,J1857+026,
2CXO J185647.2+024309,0.0,0.0103212851405622,0.0334738955823293,0.0262650602409638,0.0897389558232931,0.7803815261044177,0.0,0.0141171405404997,0.0250863898571609,0.0237555817105881,0.0660008537215536,0.0974378039998948,0.0598192771084336,0.049405790863972884,YSO,0.7803815261044177,0.0974378039998948,1.0,284.19666666666666,2.7191916666666667,0.77,6.41,1.4788467694054312e-14,0.3705259574497196,,1.0,17.89373,14.235,,6,,36.060776,-0.060528,15.56826,extent,J1857+026,
2CXO J185653.9+024830,1.004016064257028e-05,0.1250200803212851,0.2067269076305221,0.0403112449799196,0.2188855421686747,0.3770582329317269,0.0003168621252622,0.1001661915420254,0.0881269625398949,0.0329824609102276,0.0994985566007638,0.1263817325967672,0.0319879518072288,0.02959925882150746,YSO,0.3770582329317269,0.1263817325967672,0.0,284.22479166666665,2.8085777777777774,0.76,8.38,1.95637978845608e-14,-0.7015101155931461,,0.872,16.21919,13.272,,8,,36.060776,-0.060528,15.56826,extent,J1857+026,
2CXO J185712.6+025008,0.1344678714859437,0.057043172690763,0.0013152610441767,0.0730622489959839,0.021039156626506,0.1709052878179384,0.0647528581227336,0.0489884320626213,0.0040321581727131,0.0368626425073593,0.0177205973585907,0.0639764391561254,0.5421670013386881,0.16141846955328748,NS+LMXB,0.5421670013386881,0.16141846955328748,0.0,284.3027916666666,2.835808333333333,0.95,11.32,1.2512523821665276e-13,0.9922676285598409,,0.998,,,,2,extent,36.060776,-0.060528,15.56826,extent,J1857+026,
2CXO J185650.9+024547,,,,,,,,,,,,,,,,,,,284.212125,2.763286111111112,0.72,6.3,3.0624818234851954e-14,0.9752993856827982,,0.67,,,,0,,36.060776,-0.060528,15.56826,extent,J1857+026,NS
2CXO J184808.8-020528,0.0026305220883534,0.0552309236947791,0.5612550200803212,0.1486746987951807,0.0230923694779116,0.20464859437751,0.0097149334422553,0.0624881648094779,0.1350195639086798,0.0984005280576265,0.0221069920499264,0.0812365304368621,0.0044678714859437,0.009250706384167726,HM-STAR,0.5612550200803212,0.1350195639086798,0.0,282.03675,-2.0911305555555555,1.63,6.11,7.996795539378512e-14,0.7584543622198022,,,10.952165,8.01,4.889,9,conf,30.916334000000003,-0.205444,14.897579999999994,extent,J1848-018,
2CXO J184752.8-015958,0.0,0.055512048192771,0.524929718875502,0.0447289156626506,0.1619578313253012,0.1944678714859437,0.0,0.0380060674265021,0.114623680016057,0.0349274453607195,0.0691010637688421,0.0780053984208885,0.0184036144578313,0.01815685959971326,HM-STAR,0.524929718875502,0.114623680016057,0.0,281.97004166666665,-1.99945,0.89,12.42,2.867340644170136e-13,-0.34488685054413803,0.464,0.473,11.806818,9.716,8.33,9,,30.916334000000003,-0.205444,14.897579999999994,extent,J1848-018,
2CXO J184736.6-015633,0.0252108433734939,0.1441516064257028,0.0598694779116465,0.2461345381526104,0.0398744979919678,0.4719126506024096,0.0423114288098525,0.0524155996135114,0.0402496359998337,0.0707395816637145,0.026688399457009,0.082274399326431,0.0128463855421685,0.013941248636822667,YSO,0.4719126506024096,0.082274399326431,0.0,281.9027083333333,-1.9425944444444443,0.72,9.49,1.922717403456125e-12,0.9917951673052041,,,,14.854,,3,,30.916334000000003,-0.205444,14.897579999999994,extent,J1848-018,
2CXO J184329.4-032726,1.004016064257028e-05,0.1027008032128514,0.0324046184738955,0.0852108433734939,0.0358935742971887,0.2950100401606425,0.0003168621252622,0.0642688670799175,0.0235721055392339,0.0569002982646364,0.0264462044065508,0.1011846905793391,0.4487700803212851,0.15209932223830477,NS+LMXB,0.4487700803212851,0.15209932223830477,0.0,280.8725416666666,-3.457455555555556,0.8,10.63,1.8024383076486421e-13,0.531034797369357,,0.999,15.591634,12.703,,8,,28.899401,0.074807,14.36688,extent,J1843-033,
2CXO J184335.8-034653,0.0018473895582329,0.0038755020080321,0.0260090361445783,0.0001405622489959,9.538152610441768e-05,0.0075502008032128,0.0124388273297585,0.0142885047886218,0.0478818785150011,0.0014107702323137,0.0011929182810007,0.0131142061128261,0.9604819277108434,0.19188034984472932,NS+LMXB,0.9604819277108434,0.19188034984472932,1.0,280.89920833333326,-3.781422222222222,1.23,8.44,2.735475235486672e-14,0.9104541442029312,,0.62,,,,0,extent,28.899401,0.074807,14.36688,extent,J1843-033,
2CXO J184353.1-033217,0.0001907630522088,0.0437650602409638,0.0815461847389558,0.4001004016064257,0.0333935742971887,0.2993875502008032,0.0013686199703337,0.0321551050066131,0.0409168647946679,0.1021585621420644,0.0248600043838557,0.0831462138041916,0.1416164658634537,0.07170773355421507,HMXB,0.4001004016064257,0.1021585621420644,0.0,280.97129166666656,-3.538136111111111,1.09,8.76,4.8256349834777124e-14,0.841146937438939,1.0,0.75,16.276335,13.259,,8,,28.899401,0.074807,14.36688,extent,J1843-033,
2CXO J161736.2-510224,0.0039809236947791,0.3989257028112449,0.0048644578313253,0.0027208835341365,0.0006325301204819,0.161214859437751,0.0088363478181894,0.208113446309174,0.0166309846388455,0.0070158761543771,0.0038699338449017,0.0870275761764976,0.427660642570281,0.19994019748787872,NS+LMXB,0.427660642570281,0.19994019748787872,0.0,244.40091666666663,-51.04021944444444,0.71,107.71,1.942573578968173e-12,0.8211766443877087,1.0,1.0,,,,0,extent,332.47525,-0.16894,13.90428,extent,J1616-508,
2CXO J161742.4-510112,0.0073092369477911,0.103293172690763,0.0012550200803212,0.0011345381526104,0.004226907630522,0.4039508032128514,0.0139214867736901,0.0808923125191621,0.0038346771236718,0.0036447762423548,0.0094976706414557,0.1351391562319851,0.47883032128514047,0.18814244615129574,NS+LMXB,0.47883032128514047,0.18814244615129574,0.0,244.42675,-51.02005555555556,0.72,6.94,4.7534024827533405e-15,0.8445457668030282,1.0,1.0,,,,0,,332.47525,-0.16894,13.90428,extent,J1616-508,
2CXO J161742.0-505837,1.004016064257028e-05,0.0678714859437751,0.1936746987951807,0.0520983935742971,0.3972841365461847,0.201355421686747,0.0003168621252622,0.0539838757817824,0.0757936275175624,0.0362003686567435,0.115776941097122,0.0703963665457038,0.0877058232931726,0.08272155046969777,LM-STAR,0.3972841365461847,0.115776941097122,0.0,244.42520833333336,-50.97718611111112,0.74,7.0,4.289449286391158e-15,0.05563048659462322,0.861,0.823,15.096062,13.325,,8,,332.47525,-0.16894,13.90428,extent,J1616-508,
2CXO J161742.0-505820,0.0007078313253012,0.0111897590361445,0.0948393574297188,0.0172690763052208,0.0281726907630522,0.8439056224899598,0.0029951349019815,0.0122501209323194,0.0628372252856277,0.0161827468008463,0.0290999714584597,0.0724652550846712,0.0039156626506023,0.006969591476118802,YSO,0.8439056224899598,0.0724652550846712,1.0,244.42516666666663,-50.97244722222222,0.76,6.37,8.103135703112353e-15,0.8413440606922629,1.0,0.521,,14.286,,5,,332.47525,-0.16894,13.90428,extent,J1616-508,
2CXO J161724.0-505828,1.004016064257028e-05,0.0650200803212851,0.2207329317269076,0.0606425702811245,0.2465160642570281,0.3573393574297189,0.0003168621252622,0.0409988307026983,0.0744802085602291,0.0392644526413677,0.0777420728591285,0.1040344420026501,0.049738955823293095,0.03496391321839327,YSO,0.3573393574297189,0.1040344420026501,0.0,244.35041666666663,-50.974583333333335,0.73,10.03,1.0830138384568227e-14,-0.6891519382489288,0.069,0.49,15.738263,14.07,,8,,332.47525,-0.16894,13.90428,extent,J1616-508,
2CXO J161734.9-505636,0.0,0.0609638554216867,0.2932680722891566,0.0117771084337349,0.3402660642570281,0.1782630522088353,0.0,0.049858842945807,0.1024807246231957,0.0146912792671303,0.1292318025367843,0.0626363443897698,0.1154618473895582,0.07823343030419991,LM-STAR,0.3402660642570281,0.1292318025367843,0.0,244.3957083333333,-50.94356666666666,0.8,7.46,6.185864645779902e-15,-0.33240970540475434,0.96,0.994,15.983677,14.321,,6,,332.47525,-0.16894,13.90428,extent,J1616-508,
2CXO J161719.3-505755,0.0094628514056224,0.0015612449799196,0.0499021084337349,0.0006927710843373,6.526104417670683e-05,0.0255714524765729,0.0231020812110819,0.0091276411641966,0.0583413685302479,0.00398766791859,0.0009082303916684,0.0279644505617273,0.9127443105756359,0.3132182256902662,NS+LMXB,0.9127443105756359,0.3132182256902662,1.0,244.3305833333333,-50.96546666666667,0.93,7.18,2.150210850540745e-14,0.932417093783288,0.4,,,,,0,,332.47525,-0.16894,13.90428,extent,J1616-508,
2CXO J161654.4-510051,0.0045883534136546,0.0072289156626506,0.0503539156626506,0.0330271084337349,0.0117871485943775,0.8846812248995984,0.0090743010528407,0.0085391093900236,0.0390204365309287,0.0289861909259264,0.0117434414713046,0.0598197043124232,0.0083333333333332,0.009852036456930592,YSO,0.8846812248995984,0.0598197043124232,1.0,244.22675,-51.014325,1.38,8.1,9.266961405311018e-15,0.8030460103012171,1.0,1.0,,14.841,10.079,6,,332.47525,-0.16894,13.90428,extent,J1616-508,
2CXO J161727.9-505549,0.0,0.0780020080321285,0.4626104417670683,0.0004116465863453,0.0918022088353413,0.2187349397590361,0.0,0.0458742436135957,0.0884654936642072,0.001987707171238,0.0415720000853464,0.0600301936097201,0.14843875502008022,0.056166104224420345,HM-STAR,0.4626104417670683,0.0884654936642072,0.0,244.36658333333327,-50.93051111111111,0.72,8.93,1.5560836414318283e-14,-0.7722885743825709,0.992,0.945,11.818498,11.185,,6,conf,332.47525,-0.16894,13.90428,extent,J1616-508,
2CXO J161654.6-505943,0.0,0.0930773092369477,0.2327058232931727,0.0401907630522088,0.284824297188755,0.2364156626506024,0.0,0.0591879134000516,0.0871614501842183,0.0314165362311617,0.1107259927903338,0.0730288984973849,0.1127861445783132,0.07247077308337957,LM-STAR,0.284824297188755,0.1107259927903338,0.0,244.2278333333333,-50.99537222222222,1.02,9.42,1.9654727900758623e-14,-0.11811170422940892,0.298,0.533,15.101148,13.263,,8,extent|conf,332.47525,-0.16894,13.90428,extent,J1616-508,
2CXO J161712.9-505547,0.0036546184738955,0.0171887550200803,0.0320883534136546,0.1222590361445783,0.0060140562248995,0.7726355421686748,0.0064072186641373,0.0151501202892955,0.0338561281300652,0.0548283494938136,0.0078122313075628,0.0695239136893244,0.0461596385542168,0.02757697721391634,YSO,0.7726355421686748,0.0695239136893244,1.0,244.30379166666668,-50.92986111111111,0.97,6.2,2.1254435412207667e-14,0.8716145379158673,,0.822,,16.066,,5,,332.47525,-0.16894,13.90428,extent,J1616-508,
2CXO J161650.3-505935,3.012048192771084e-05,0.0278714859437751,0.2278714859437751,0.0095983935742971,0.4611746987951807,0.2672590361445783,0.0005482694432981,0.0321348845372425,0.0921877456740488,0.0134291125076617,0.1364633166324977,0.0922473034491682,0.0061947791164658214,0.011536019946704867,LM-STAR,0.4611746987951807,0.1364633166324977,0.0,244.20983333333328,-50.9931,1.28,6.26,7.647658251292105e-15,-0.2512852240080594,0.175,0.613,13.847005,12.153,6.972,9,,332.47525,-0.16894,13.90428,extent,J1616-508,
2CXO J161723.5-505151,9.036144578313252e-05,0.0532329317269076,0.3618925702811245,0.0001104417670682,0.042906626506024,0.0094528112449799,0.0009467572106719,0.0572369663014763,0.1141693069888384,0.0010456184751621,0.038106045053418,0.0108473548695914,0.5323142570281125,0.19277754811924705,NS+LMXB,0.5323142570281125,0.19277754811924705,0.0,244.34829166666665,-50.864425,1.95,9.84,4.48991745011996e-14,-0.9208142768227827,,0.472,13.832367,,,1,,332.47525,-0.16894,13.90428,extent,J1616-508,
2CXO J161658.6-505558,0.025722891566265,0.0031325301204819,0.0060893574297188,0.0059186746987951,0.0005070281124497,0.0219427710843373,0.0452089455957744,0.0197223569290865,0.0140277201229563,0.0132708322116039,0.003204731239088,0.0284157175339043,0.9366867469879518,0.29716366809522576,NS+LMXB,0.9366867469879518,0.29716366809522576,1.0,244.24425,-50.93289166666666,1.25,11.02,8.393589122785945e-14,0.9787011239079867,,0.083,,,,0,extent,332.47525,-0.16894,13.90428,extent,J1616-508,
2CXO J161729.3-505512,,,,,,,,,,,,,,,,,,,244.37229166666663,-50.920227777777775,0.71,85.97,2.186819028409869e-12,0.9467593003508095,1.0,0.763,,,,0,extent,332.47525,-0.16894,13.90428,extent,J1616-508,NS
2CXO J181303.0-124907,0.9397389558232933,0.0389357429718875,0.0004216867469879,0.001937751004016,0.0003413654618473,0.0162901606425702,0.0407317752632331,0.0342921513728593,0.0020601242988954,0.0046979243318071,0.0018167107454504,0.0206043646538358,0.0023343373493974998,0.004893259859091444,AGN,0.9397389558232933,0.0407317752632331,1.0,273.26287499999995,-12.818802777777778,0.77,16.68,1.3948732996076345e-13,0.8381597817674418,,0.913,,16.124,9.707,6,extent,17.308933,2.490178,12.79278,extent,J1813-126,
2CXO J181325.2-124510,0.0029969879518072,0.1773744979919678,0.1972389558232931,0.0025903614457831,0.0209186746987951,0.3248042168674698,0.0056824680535621,0.084246344401249,0.1051696744820833,0.0058727603424692,0.0173635213021626,0.097551619229826,0.2740763052208835,0.10777009254785382,YSO,0.3248042168674698,0.097551619229826,0.0,273.35529166666663,-12.753033333333333,0.72,7.74,9.154371350574967e-15,-0.30142213865217365,,0.923,16.48382,,,3,,17.308933,2.490178,12.79278,extent,J1813-126,
2CXO J181326.5-125026,0.00179718875502,0.0320281124497992,0.0294979919678714,0.0315461847389558,0.055933734939759,0.809859437751004,0.0043332339784593,0.0342163264807987,0.0337258977177521,0.0287393218186334,0.0465668766022423,0.1172738080371864,0.039337349397590295,0.039547729718333306,YSO,0.809859437751004,0.1172738080371864,1.0,273.36074999999994,-12.840722222222222,0.76,11.7,3.0292859050305785e-14,-0.13588241111527005,,0.906,15.941379,13.31,,8,,17.308933,2.490178,12.79278,extent,J1813-126,
2CXO J181330.9-124755,0.4214290495314591,0.0642687416331994,0.0073644578313253,0.000863453815261,0.0003664658634538,0.0072841365461847,0.1716611597157074,0.0791819083283683,0.0164150532032508,0.0032727640675865,0.0021363661346185,0.0127767293711869,0.4984236947791164,0.2704147452621349,NS+LMXB,0.4984236947791164,0.2704147452621349,0.0,273.37908333333326,-12.798791666666666,0.77,6.76,1.7099912349823276e-14,0.8000587105931551,,0.948,,,,0,,17.308933,2.490178,12.79278,extent,J1813-126,
2CXO J181332.1-124815,0.2677694109772423,0.0028363453815261,0.0178949129852744,0.0001606425702811,6.024096385542168e-05,0.0043038821954484,0.1459724459717288,0.0137242156340915,0.0346998407950819,0.0012578585889934,0.0007741979426741,0.0085680917995421,0.7069745649263721,0.2110009936115985,NS+LMXB,0.7069745649263721,0.2110009936115985,0.0,273.3839166666666,-12.804208333333332,0.8,7.34,2.3507325155527283e-14,0.878563371537687,,0.762,,,,0,,17.308933,2.490178,12.79278,extent,J1813-126,
2CXO J181323.7-124600,,,,,,,,,,,,,,,,,,,273.3490416666666,-12.76675,0.71,33.38,5.511598098402153e-13,0.9169750008050547,,0.104,,,,0,extent,17.308933,2.490178,12.79278,extent,J1813-126,NS
2CXO J162736.2-491303,0.0,0.0563855421686747,0.1839558232931727,0.0269779116465863,0.3802911646586345,0.3503514056224899,0.0,0.0440418708018387,0.1020326780653671,0.030463810213429,0.1133864985459537,0.131395207334914,0.0020381526104417107,0.004816536853885581,LM-STAR,0.3802911646586345,0.1133864985459537,0.0,246.9010833333333,-49.21769444444445,0.8,10.03,1.0648478271250297e-13,-0.4791744079552116,,0.967,11.066731,8.936,7.229,9,,334.816071,-0.1240349999999999,11.80002,extent,J1626-490,
2CXO J162703.0-491232,0.1136646586345381,0.0010140562248995,0.0067369477911646,0.0548393574297188,0.000828313253012,0.0551957831325301,0.0691482566880679,0.0051583764354786,0.0133052708156834,0.0355809544388942,0.0030640797131779,0.0425415767343475,0.7677208835341365,0.22573458028090562,NS+LMXB,0.7677208835341365,0.22573458028090562,1.0,246.762625,-49.208983333333336,0.71,14.99,8.553313601675051e-13,0.9981678842166567,,,,,,0,,334.816071,-0.1240349999999999,11.80002,extent,J1626-490,
2CXO J163219.8-474729,0.0002108433734939,0.0121586345381526,0.0314909638554216,0.3357329317269076,0.0103463855421686,0.6028012048192771,0.0014373771799193,0.0182406838820642,0.0208249685534205,0.0764893329170139,0.0123965263811903,0.0762403936682363,0.0072590361445782,0.010924302109595045,YSO,0.6028012048192771,0.0762403936682363,0.0,248.08266666666668,-47.791602777777776,0.71,20.59,1.2221290021037424e-12,0.9467770493455804,,0.443,20.979439,12.21,5.772,9,,336.393951,0.258208,10.91784,extent,J1632-478,
2CXO J163248.5-474506,0.057078313253012,0.0761395582329317,0.0295933734939759,0.0387550200803212,0.0485491967871486,0.2738353413654618,0.0327085176552267,0.0338089756659905,0.0210672604669656,0.0220074501980738,0.0335635389237017,0.0870626124603785,0.47604919678714847,0.10985787120986609,NS+LMXB,0.47604919678714847,0.10985787120986609,0.0,248.20225,-47.75171111111111,0.73,28.9,2.898745480807438e-12,0.9580884343177881,,0.278,,13.355,7.509,6,,336.393951,0.258208,10.91784,extent,J1632-478,
2CXO J163201.8-475228,,,,,,,,,,,,,,,,,,,248.00779166666663,-47.87445,1.56,45.1,9.577918688666454e-12,0.9983464698492742,,0.947,,14.08,,5,extent,336.393951,0.258208,10.91784,extent,J1632-478,HMXB
2CXO J174458.4-301744,0.0,0.0010542168674698,0.0965763052208835,0.004226907630522,0.8426104417670682,0.0532630522088353,0.0,0.0037501185628368,0.0688981857584599,0.0101101828798902,0.0939550456571001,0.039850160057449,0.0022690763052208,0.0059786776452442425,LM-STAR,0.8426104417670682,0.0939550456571001,1.0,266.24354166666666,-30.29573611111111,2.44,6.61,3.438515425676633e-14,-0.8548801030235544,,0.508,10.507258,9.067,8.33,9,,358.644836,-0.564217,10.73424,extent,J1745-303,
2CXO J150645.7-621648,0.099789156626506,0.2144829317269076,0.0296736947791164,0.0028112449799196,0.0409487951807229,0.1780722891566265,0.0501295379568815,0.0783142664621003,0.0199161294397914,0.0056291161651031,0.028398251566149,0.0722822412990687,0.43422188755020075,0.11684457244090496,NS+LMXB,0.43422188755020075,0.11684457244090496,0.0,226.6907083333333,-62.28002222222222,0.77,6.02,2.19095923229752e-14,-0.6503602037090245,,0.063,19.528727,,,5,,317.969269,-3.4769879999999995,10.519440000000001,extent,J1507-622,
2CXO J150708.8-621643,0.0080722891566265,0.1807881526104417,0.1709487951807229,0.008293172690763,0.205722891566265,0.3279919678714859,0.0095527519874322,0.0831479053918743,0.06437935925469,0.0100199997780467,0.0614819458573352,0.0699029042016287,0.0981827309236947,0.05116171063700892,YSO,0.3279919678714859,0.0699029042016287,0.0,226.78675,-62.278875,0.73,11.11,5.78777098208465e-14,-0.5525323252933853,,0.207,13.542193,10.672,,7,,317.969269,-3.4769879999999995,10.519440000000001,extent,J1507-622,
2CXO J150706.7-621858,0.0859496318607764,0.0005672690763052,0.0895833333333333,3.012048192771084e-05,1.004016064257028e-05,0.0078514056224899,0.086116341591409,0.0036360137446997,0.0761422371930134,0.0005482694432981,0.0003168621252622,0.0120113852201426,0.8160081994645247,0.28617495669269294,NS+LMXB,0.8160081994645247,0.28617495669269294,0.0,226.778125,-62.31631944444444,0.73,6.02,4.4802728677807544e-14,0.8673394760600436,,,,,,0,,317.969269,-3.4769879999999995,10.519440000000001,extent,J1507-622,
2CXO J150756.0-622239,0.0964574966532798,0.1623058902275769,0.0069528112449799,0.0,0.0002008032128514,0.0003915662650602,0.0975982062391943,0.1828113284938424,0.0161004005109056,0.0,0.0015236294137294,0.0019917642381891,0.7336914323962516,0.4002022800305118,NS+LMXB,0.7336914323962516,0.4002022800305118,0.0,226.98354166666667,-62.377580555555554,1.19,8.21,6.435317553595542e-14,0.5836974141901287,,0.71,,,,0,,317.969269,-3.4769879999999995,10.519440000000001,extent,J1507-622,
